figure_id,panel_id,series_id,series_name,x,x_unit,y,y_unit,marker_shape,line_style,color_hex,is_inferred,confidence,source_pixel_x,source_pixel_y,notes,point_id,source_instance_id,species,export_eligible,species_evidence,quantity_type,loading_basis,evidence_type,normalized_x,normalized_x_unit,normalized_y,normalized_y_unit,conversion_id,uncertainty_x,uncertainty_y,status
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,595.9653,mbar,3.5506,mmol/g,triangle_up,solid,#384ca8,false,high,649.81,266.95,assigned_by=joint_assignment; source=auto,pt-b240c2d850b7d126,src-a98306bd4ca2c7d8,CO2,true,Legend heading 'CO2 @' binds the row '293K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,636.9058,mbar,3.6272,mmol/g,triangle_up,solid,#384ca8,false,high,679.28,257.44,assigned_by=joint_assignment; source=auto,pt-69655bd07e9bbfb3,src-acd5f15ac0f34c33,CO2,true,Legend heading 'CO2 @' binds the row '293K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,655.1185,mbar,3.6143,mmol/g,triangle_up,solid,#384ca8,false,medium,692.39,259.04,assigned_by=joint_assignment; source=auto,pt-6b5d5550b53b6d17,src-388abcc878589074,CO2,true,Legend heading 'CO2 @' binds the row '293K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,707.3117,mbar,3.6911,mmol/g,triangle_up,solid,#384ca8,false,high,729.96,249.49,assigned_by=joint_assignment; source=auto,pt-9e4673f71399671f,src-26a6a76d27ecff84,CO2,true,Legend heading 'CO2 @' binds the row '293K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,720.1481,mbar,3.7075,mmol/g,triangle_up,solid,#384ca8,false,low,739.2,247.46,assigned_by=joint_assignment; source=auto,pt-24b0f698333bd9bc,src-1da09acfc9c9a32f,CO2,true,Legend heading 'CO2 @' binds the row '293K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,775.995,mbar,3.7449,mmol/g,triangle_up,solid,#384ca8,false,high,779.4,242.81,assigned_by=joint_assignment; source=auto,pt-f048f53da544e61b,src-dfdbf2b1e60145fc,CO2,true,Legend heading 'CO2 @' binds the row '293K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,788.9982,mbar,3.7965,mmol/g,triangle_up,solid,#384ca8,false,low,788.76,236.4,assigned_by=joint_assignment; source=auto,pt-feda8d359fa4d8e5,src-4e3fead38fce0853,CO2,true,Legend heading 'CO2 @' binds the row '293K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,837.4404,mbar,3.8015,mmol/g,triangle_up,solid,#384ca8,false,high,823.63,235.78,assigned_by=joint_assignment; source=auto,pt-98e07e697cb085ad,src-f2e3fa298a28f448,CO2,true,Legend heading 'CO2 @' binds the row '293K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,870.3373,mbar,3.8613,mmol/g,triangle_up,solid,#384ca8,false,high,847.31,228.35,assigned_by=joint_assignment; source=auto,pt-6f1a3c378982ed9c,src-b7cca7fbc533c1b7,CO2,true,Legend heading 'CO2 @' binds the row '293K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,895.5934,mbar,3.8573,mmol/g,triangle_up,solid,#384ca8,false,high,865.49,228.85,assigned_by=joint_assignment; source=auto,pt-955ead9d30bd2e14,src-d65fe4e9a58a8f2f,CO2,true,Legend heading 'CO2 @' binds the row '293K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,926.7259,mbar,3.9102,mmol/g,triangle_up,solid,#384ca8,false,medium,887.9,222.27,assigned_by=joint_assignment; source=auto,pt-13ce95dc8ab7e14e,src-e73cd0fbb4ce4e53,CO2,true,Legend heading 'CO2 @' binds the row '293K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,950.5373,mbar,3.9051,mmol/g,triangle_up,solid,#384ca8,false,high,905.04,222.9,assigned_by=joint_assignment; source=auto,pt-8d73bf7d67d2fc98,src-086842d3a92f8760,CO2,true,Legend heading 'CO2 @' binds the row '293K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,1005.4533,mbar,3.9531,mmol/g,triangle_up,solid,#384ca8,false,medium,944.57,216.94,assigned_by=joint_assignment; source=auto,pt-f16957339d64df5c,src-e313e97438e8ba30,CO2,true,Legend heading 'CO2 @' binds the row '293K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,1018.6788,mbar,3.9494,mmol/g,triangle_up,solid,#384ca8,false,low,954.09,217.4,assigned_by=joint_assignment; source=auto,pt-dd5fadc2371b9a91,src-c89cda79c716f702,CO2,true,Legend heading 'CO2 @' binds the row '293K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,1082.3053,mbar,4.0031,mmol/g,triangle_up,solid,#384ca8,false,high,999.89,210.73,assigned_by=joint_assignment; source=auto,pt-f76b5bda43b52740,src-b76f79a447dbb7fa,CO2,true,Legend heading 'CO2 @' binds the row '293K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,1139.7637,mbar,4.0337,mmol/g,triangle_up,solid,#384ca8,false,high,1041.25,206.93,assigned_by=joint_assignment; source=auto,pt-8054b724e8ebee05,src-4b02a2a9d63ca54b,CO2,true,Legend heading 'CO2 @' binds the row '293K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,-3.9022,mbar,0.269,mmol/g,triangle_down,solid,#389695,false,low,218.01,674.72,assigned_by=joint_assignment; source=auto,pt-3773f2941c961504,src-ecc46697aa606b48,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,5.8085,mbar,0.7094,mmol/g,triangle_down,solid,#389695,false,medium,225.0,620.0,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-16f638f7c2ed3832,src-f5e269dd5bb2a615,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,partially_visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,59.9883,mbar,1.2164,mmol/g,triangle_down,solid,#389695,false,medium,264.0,557.0,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-88810d9c3d5c21a7,src-a72d221e0355ece2,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,partially_visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,66.4065,mbar,1.3451,mmol/g,triangle_down,solid,#389695,false,high,268.62,541.0,assigned_by=joint_assignment; source=auto,pt-7e0e67655618644a,src-afe1886dd223be20,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,121.2809,mbar,1.876,mmol/g,triangle_down,solid,#389695,false,medium,308.12,475.04,assigned_by=joint_assignment; source=auto,pt-fcf7310bcc8ddcb4,src-cda8b458e33a6dc4,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,227.2371,mbar,2.7103,mmol/g,triangle_down,solid,#389695,false,high,384.39,371.37,assigned_by=joint_assignment; source=auto,pt-55da4a3d687eed10,src-174bad5d331fa2c1,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,248.5617,mbar,2.7876,mmol/g,triangle_down,solid,#389695,false,high,399.74,361.76,assigned_by=joint_assignment; source=auto,pt-f69c57defbba482f,src-b64f00caa21a5eb3,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,259.481,mbar,2.8011,mmol/g,triangle_down,solid,#389695,false,low,407.6,360.08,assigned_by=joint_assignment; source=auto,pt-80c482f5d7521374,src-b60a4015fcf4ce12,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,291.8917,mbar,2.815,mmol/g,triangle_down,solid,#389695,false,low,430.93,358.36,assigned_by=joint_assignment; source=auto,pt-3818aa8c4cac1c57,src-c85150a1efdaa02d,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,323.6632,mbar,2.9045,mmol/g,triangle_down,solid,#389695,false,high,453.8,347.24,assigned_by=joint_assignment; source=auto,pt-eff075cf1bf46e9a,src-d724275757f0e635,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,348.3498,mbar,2.9144,mmol/g,triangle_down,solid,#389695,false,high,471.57,346.01,assigned_by=joint_assignment; source=auto,pt-e88e82216f960a93,src-aefdd0870c2dc19d,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,357.2825,mbar,2.9145,mmol/g,triangle_down,solid,#389695,false,low,478.0,346.0,overlap_flag=true; assigned_by=template; source=template_fit,pt-cdc6b7ec4b538dfc,src-8c6840d27a91b94d,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,template_fit,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,368.3963,mbar,2.8098,mmol/g,triangle_down,solid,#389695,false,medium,486.0,359.0,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-f3d4c2c9132fcc18,src-f6c2293e897fc07a,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,partially_visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,370.5496,mbar,2.9222,mmol/g,triangle_down,solid,#389695,false,high,487.55,345.04,assigned_by=joint_assignment; source=auto,pt-303ba4391b5c0537,src-beea843069d8467b,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,401.2098,mbar,3.0207,mmol/g,triangle_down,solid,#389695,false,high,509.62,332.8,assigned_by=joint_assignment; source=auto,pt-5e2a28609e9fc1dd,src-b74cd8b54e119888,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,410.0731,mbar,3.0271,mmol/g,triangle_down,solid,#389695,false,low,516.0,332.0,overlap_flag=true; assigned_by=template; source=template_fit,pt-9bde0cf1b7f1f4ab,src-34befa10b352ee4b,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,template_fit,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,424.6877,mbar,3.015,mmol/g,triangle_down,solid,#389695,false,medium,526.52,333.51,assigned_by=joint_assignment; source=auto,pt-b192a71bbf673585,src-7175249d139c2b43,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,467.1841,mbar,3.0578,mmol/g,triangle_down,solid,#389695,false,high,557.11,328.19,assigned_by=joint_assignment; source=auto,pt-d7666b6c0363b095,src-c690ce31032cf233,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,527.8238,mbar,3.1095,mmol/g,triangle_down,solid,#389695,false,high,600.76,321.77,assigned_by=joint_assignment; source=auto,pt-9d2a9491df2b1050,src-d580eb5508e1b750,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,536.4926,mbar,3.1237,mmol/g,triangle_down,solid,#389695,false,low,607.0,320.0,overlap_flag=true; assigned_by=template; source=template_fit,pt-10ad2346964b72b9,src-5372153aba395b06,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,template_fit,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,554.4136,mbar,3.1859,mmol/g,triangle_down,solid,#389695,false,high,619.9,312.27,assigned_by=joint_assignment; source=auto,pt-75dbed6d73347aee,src-a3a3b068cd245a48,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,585.8101,mbar,3.176,mmol/g,triangle_down,solid,#389695,false,high,642.5,313.5,assigned_by=joint_assignment; source=auto,pt-ce4bb268cea0064e,src-115715c324d94aa9,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,631.0154,mbar,3.2484,mmol/g,triangle_down,solid,#389695,false,high,675.04,304.5,assigned_by=joint_assignment; source=auto,pt-6a7b0edb06e476d6,src-4a02aba19d89ec90,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,662.023,mbar,3.2418,mmol/g,triangle_down,solid,#389695,false,high,697.36,305.33,assigned_by=joint_assignment; source=auto,pt-205247b5c8d59a45,src-4fbd4fb2400fcdc6,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,704.2415,mbar,3.3148,mmol/g,triangle_down,solid,#389695,false,high,727.75,296.25,assigned_by=joint_assignment; source=auto,pt-5a35c2801c0a78b8,src-b3e3a3d66f02f17d,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,766.5899,mbar,3.3561,mmol/g,triangle_down,solid,#389695,false,high,772.63,291.12,assigned_by=joint_assignment; source=auto,pt-75f2425a5cb36504,src-fe30d231133717d7,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,827.6881,mbar,3.3947,mmol/g,triangle_down,solid,#389695,false,high,816.61,286.33,assigned_by=joint_assignment; source=auto,pt-85604c5d918b73a5,src-c68e1178d583d21f,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,861.5713,mbar,3.4617,mmol/g,triangle_down,solid,#389695,false,medium,841.0,278.0,overlap_flag=true; assigned_by=template; source=template_fit,pt-bcc452be79c09e7e,src-4df90b6442125674,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,template_fit,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,881.715,mbar,3.4577,mmol/g,triangle_down,solid,#389695,false,high,855.5,278.5,assigned_by=joint_assignment; source=auto,pt-9f1063cf4cb978c8,src-314a85ee5bb51c78,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,942.841,mbar,3.4939,mmol/g,triangle_down,solid,#389695,false,high,899.5,274.0,assigned_by=joint_assignment; source=auto,pt-caf9bdbbc5e058c0,src-fee2bdcf004c29d9,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,997.632,mbar,3.5209,mmol/g,triangle_down,solid,#389695,false,high,938.94,270.64,assigned_by=joint_assignment; source=auto,pt-ac17c9c411a00719,src-8731cad55df8677c,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,1027.4309,mbar,3.5316,mmol/g,triangle_down,solid,#389695,false,high,960.39,269.32,assigned_by=joint_assignment; source=auto,pt-518bc7ef34632fb2,src-8f5a8ead59d7556c,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,1081.055,mbar,3.5522,mmol/g,triangle_down,solid,#389695,false,high,998.99,266.75,assigned_by=joint_assignment; source=auto,pt-4bda0adb07231a74,src-d31051403d254be4,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,1148.2518,mbar,3.612,mmol/g,triangle_down,solid,#389695,false,high,1047.36,259.33,assigned_by=joint_assignment; source=auto,pt-7c0a6ba5d12fe606,src-80cd0116659be10f,CO2,true,Legend heading 'CO2 @' binds the row '303K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-313k-21d87380,CO2 313K,18.2282,mbar,0.692,mmol/g,triangle_left,solid,#b553a1,false,high,233.94,622.16,assigned_by=color; source=auto,pt-71bcccc358744420,src-45c363900b933349,CO2,true,Legend heading 'CO2 @' binds the row '313K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-313k-21d87380,CO2 313K,251.0484,mbar,2.6448,mmol/g,triangle_left,solid,#b553a1,false,medium,401.53,379.51,assigned_by=color; source=auto,pt-85bf889e55856e17,src-b19cd7dfc9e36647,CO2,true,Legend heading 'CO2 @' binds the row '313K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-313k-21d87380,CO2 313K,297.0596,mbar,2.7029,mmol/g,triangle_left,solid,#b553a1,false,high,434.65,372.29,assigned_by=color; source=auto,pt-ae47288049da9c7f,src-79fbedd1c36b3923,CO2,true,Legend heading 'CO2 @' binds the row '313K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-313k-21d87380,CO2 313K,332.6515,mbar,2.7968,mmol/g,triangle_left,solid,#b553a1,false,high,460.27,360.62,assigned_by=color; source=auto,pt-17f8605dea9828bf,src-4589aa181c36b0e5,CO2,true,Legend heading 'CO2 @' binds the row '313K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-313k-21d87380,CO2 313K,358.3661,mbar,2.793,mmol/g,triangle_left,solid,#b553a1,false,high,478.78,361.09,assigned_by=color; source=auto,pt-ac40e63f260b6ecb,src-a1c19916d9896a67,CO2,true,Legend heading 'CO2 @' binds the row '313K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-313k-21d87380,CO2 313K,409.559,mbar,2.8972,mmol/g,triangle_left,solid,#b553a1,false,medium,515.63,348.15,assigned_by=color; source=auto,pt-5fe1e9c9f9153cd0,src-01df82f77c765924,CO2,true,Legend heading 'CO2 @' binds the row '313K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-313k-21d87380,CO2 313K,473.9635,mbar,2.9465,mmol/g,triangle_left,solid,#b553a1,false,medium,561.99,342.02,assigned_by=color; source=auto,pt-d210ea959eeb7a9b,src-a16f65436dc58d38,CO2,true,Legend heading 'CO2 @' binds the row '313K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-313k-21d87380,CO2 313K,484.2855,mbar,2.9784,mmol/g,triangle_left,solid,#b553a1,false,medium,569.42,338.06,assigned_by=color; source=auto,pt-ab06fc0fed3ef855,src-9b52805379461e81,CO2,true,Legend heading 'CO2 @' binds the row '313K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-313k-21d87380,CO2 313K,534.5754,mbar,2.9865,mmol/g,triangle_left,solid,#b553a1,false,high,605.62,337.05,assigned_by=color; source=auto,pt-cca76fb7ff8e6450,src-bda7bb794e875f36,CO2,true,Legend heading 'CO2 @' binds the row '313K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-313k-21d87380,CO2 313K,561.9709,mbar,3.057,mmol/g,triangle_left,solid,#b553a1,false,high,625.34,328.29,assigned_by=color; source=auto,pt-2821c6c31c17a371,src-79e5d4692501e534,CO2,true,Legend heading 'CO2 @' binds the row '313K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-313k-21d87380,CO2 313K,594.2149,mbar,3.0534,mmol/g,triangle_left,solid,#b553a1,false,high,648.55,328.73,assigned_by=color; source=auto,pt-2203a1a628709661,src-d0ead1b0ab9eb3ec,CO2,true,Legend heading 'CO2 @' binds the row '313K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-313k-21d87380,CO2 313K,637.9755,mbar,3.1231,mmol/g,triangle_left,solid,#b553a1,false,medium,680.05,320.08,assigned_by=color; source=auto,pt-0c30da1626b7cf49,src-c7984726dd0a94d5,CO2,true,Legend heading 'CO2 @' binds the row '313K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-313k-21d87380,CO2 313K,658.0498,mbar,3.1012,mmol/g,triangle_left,solid,#b553a1,false,medium,694.5,322.79,assigned_by=color; source=auto,pt-e4cb4ced03d40150,src-6f82ed643182188b,CO2,true,Legend heading 'CO2 @' binds the row '313K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-313k-21d87380,CO2 313K,713.5771,mbar,3.1767,mmol/g,triangle_left,solid,#b553a1,false,medium,734.47,313.41,assigned_by=color; source=auto,pt-bc9fb815583a4ae4,src-590a47e54f3dc226,CO2,true,Legend heading 'CO2 @' binds the row '313K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-313k-21d87380,CO2 313K,777.676,mbar,3.1932,mmol/g,triangle_left,solid,#b553a1,false,medium,780.61,311.37,assigned_by=color; source=auto,pt-6c16c85db82a557e,src-522d7d61d6fba58c,CO2,true,Legend heading 'CO2 @' binds the row '313K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-313k-21d87380,CO2 313K,794.1939,mbar,3.2518,mmol/g,triangle_left,solid,#b553a1,false,medium,792.5,304.08,assigned_by=color; source=auto,pt-ff3cb2466fe08331,src-dd3e8f8e498367f8,CO2,true,Legend heading 'CO2 @' binds the row '313K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-313k-21d87380,CO2 313K,838.0378,mbar,3.2459,mmol/g,triangle_left,solid,#b553a1,false,high,824.06,304.81,assigned_by=color; source=auto,pt-0ceebea5cedc6544,src-ad5ae640523cff99,CO2,true,Legend heading 'CO2 @' binds the row '313K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-313k-21d87380,CO2 313K,869.0314,mbar,3.2926,mmol/g,triangle_left,solid,#b553a1,false,medium,846.37,299.01,assigned_by=color; source=auto,pt-782e0d4fd661d9a5,src-5585ab9570840a7f,CO2,true,Legend heading 'CO2 @' binds the row '313K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-313k-21d87380,CO2 313K,898.8164,mbar,3.2938,mmol/g,triangle_left,solid,#b553a1,false,medium,867.81,298.87,assigned_by=color; source=auto,pt-629bfd005e569812,src-34fbd0e909d5d001,CO2,true,Legend heading 'CO2 @' binds the row '313K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-313k-21d87380,CO2 313K,930.3657,mbar,3.338,mmol/g,triangle_left,solid,#b553a1,false,medium,890.52,293.37,assigned_by=color; source=auto,pt-fd2b7cd4c82e73bc,src-6c18d7398dc960b1,CO2,true,Legend heading 'CO2 @' binds the row '313K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-313k-21d87380,CO2 313K,958.5253,mbar,3.3284,mmol/g,triangle_left,solid,#b553a1,false,medium,910.79,294.56,assigned_by=color; source=auto,pt-59b741a64c534ea9,src-0c8dd02bad0b0369,CO2,true,Legend heading 'CO2 @' binds the row '313K' to CO2.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-323k-c5e1f4c4,CO2 323K,10.4068,mbar,0.5352,mmol/g,triangle_right,solid,#8d8b35,false,low,228.31,641.64,overlap_flag=true; assigned_by=color; source=auto,pt-42567a25fbd672c2,src-e53fbebfc154237c,CO2,true,Legend heading 'CO2 @' binds the row '323K' to CO2.,co2_loading,per gram of sorbent,partially_visible_marker,,,,,,,,review
figp1a,a,figp1a:a:co2-323k-c5e1f4c4,CO2 323K,15.9776,mbar,0.4778,mmol/g,triangle_right,solid,#8d8b35,false,low,232.32,648.78,overlap_flag=true; assigned_by=color; source=auto,pt-11233e03a93b6451,src-751d892ec0bac41d,CO2,true,Legend heading 'CO2 @' binds the row '323K' to CO2.,co2_loading,per gram of sorbent,partially_visible_marker,,,,,,,,review
