figure_id,panel_id,series_id,series_name,x,x_unit,y,y_unit,marker_shape,line_style,color_hex,is_inferred,confidence,source_pixel_x,source_pixel_y,notes,point_id,source_instance_id,species,export_eligible,species_evidence,quantity_type,loading_basis,evidence_type,normalized_x,normalized_x_unit,normalized_y,normalized_y_unit,conversion_id,uncertainty_x,uncertainty_y,status
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,249.3936,mbar,3.0235,mmol/g,triangle_up,solid,#384ca8,false,low,393.6700,332.4500,assigned_by=joint_assignment; source=auto,pt-cdb205c100b1a051,src-1c9b0d84ddc746df,CO2,true,Legend group heading 'CO2 @' binds the 293K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,294.9525,mbar,3.0780,mmol/g,triangle_up,solid,#384ca8,false,high,426.4400,325.6800,assigned_by=joint_assignment; source=auto,pt-03fb7e1d650536c9,src-5988ab93908ed7e4,CO2,true,Legend group heading 'CO2 @' binds the 293K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,329.1252,mbar,3.1862,mmol/g,triangle_up,solid,#384ca8,false,high,451.0200,312.2400,assigned_by=joint_assignment; source=auto,pt-0b89ab1a71e56b53,src-07ca342405895c2f,CO2,true,Legend group heading 'CO2 @' binds the 293K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,358.5293,mbar,3.1892,mmol/g,triangle_up,solid,#384ca8,false,high,472.1700,311.8600,assigned_by=joint_assignment; source=auto,pt-bde3a386f1815f3b,src-02dafb6c332671c3,CO2,true,Legend group heading 'CO2 @' binds the 293K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,411.1229,mbar,3.3088,mmol/g,triangle_up,solid,#384ca8,false,medium,510.0000,297.0000,assigned_by=joint_assignment; source=auto,pt-952a4f639b23fafd,src-90723b954f458a1d,CO2,true,Legend group heading 'CO2 @' binds the 293K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,486.9756,mbar,3.4486,mmol/g,triangle_up,solid,#384ca8,false,medium,564.5600,279.6300,assigned_by=joint_assignment; source=auto,pt-345335b5ff94faf3,src-6bdec6953c0be71c,CO2,true,Legend group heading 'CO2 @' binds the 293K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,535.1482,mbar,3.4634,mmol/g,triangle_up,solid,#384ca8,false,high,599.2100,277.7900,assigned_by=joint_assignment; source=auto,pt-e9355bfaa1d8cc2c,src-05f4f691a29e40d4,CO2,true,Legend group heading 'CO2 @' binds the 293K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,561.1878,mbar,3.5440,mmol/g,triangle_up,solid,#384ca8,false,high,617.9400,267.7800,assigned_by=joint_assignment; source=auto,pt-f32f2a5f0c7076ae,src-94f488d1cc0fbbb0,CO2,true,Legend group heading 'CO2 @' binds the 293K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,595.7637,mbar,3.5506,mmol/g,triangle_up,solid,#384ca8,false,high,642.8100,266.9500,assigned_by=joint_assignment; source=auto,pt-9beca3847be3225f,src-d27120f20dcd8d7e,CO2,true,Legend group heading 'CO2 @' binds the 293K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,636.7347,mbar,3.6272,mmol/g,triangle_up,solid,#384ca8,false,high,672.2800,257.4400,assigned_by=joint_assignment; source=auto,pt-618fca344ede64f3,src-dde630a0fb60a8ab,CO2,true,Legend group heading 'CO2 @' binds the 293K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,654.9611,mbar,3.6143,mmol/g,triangle_up,solid,#384ca8,false,medium,685.3900,259.0400,assigned_by=joint_assignment; source=auto,pt-631a476a6f4589b1,src-4dccee5766625c18,CO2,true,Legend group heading 'CO2 @' binds the 293K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,714.2001,mbar,3.6951,mmol/g,triangle_up,solid,#384ca8,false,medium,728.0000,249.0000,assigned_by=joint_assignment; source=auto,pt-aa8cdf79098a5d2f,src-59faf413bab583f3,CO2,true,Legend group heading 'CO2 @' binds the 293K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,775.9278,mbar,3.7449,mmol/g,triangle_up,solid,#384ca8,false,high,772.4000,242.8100,assigned_by=joint_assignment; source=auto,pt-e8a6eabef0d0ebad,src-387435abe2885d43,CO2,true,Legend group heading 'CO2 @' binds the 293K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,837.4191,mbar,3.8015,mmol/g,triangle_up,solid,#384ca8,false,high,816.6300,235.7800,assigned_by=joint_assignment; source=auto,pt-feabd6960a8a3d9d,src-e090973d0de9f97e,CO2,true,Legend group heading 'CO2 @' binds the 293K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,870.3405,mbar,3.8613,mmol/g,triangle_up,solid,#384ca8,false,high,840.3100,228.3500,assigned_by=joint_assignment; source=auto,pt-fc8eeffe49189756,src-447cbff8037460e7,CO2,true,Legend group heading 'CO2 @' binds the 293K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,882.4219,mbar,3.8480,mmol/g,triangle_up,solid,#384ca8,false,medium,849.0000,230.0000,"evidence_kind=partial_marker; evidence_ref=panel.png; source_evidence=CO2 293K partial coloured glyph/shape context at native coordinates (849.0,230.0); uncertainty_px=4.5",pt-7448c0b160a62913,src-84222bcab700a678,CO2,true,Legend group heading 'CO2 @' binds the 293K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,6.2562,0.0362,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,896.3246,mbar,3.8641,mmol/g,triangle_up,solid,#384ca8,false,high,859.0000,228.0000,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=CO2 293K visible filled glyph core and series-colour trajectory at native coordinates (859.0,228.0); uncertainty_px=2.5",pt-a04-dffd6c85c7589fc1,src-a04-dffd6c85c7589fc1,CO2,true,Legend group heading 'CO2 @' binds the 293K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,927.6055,mbar,3.9043,mmol/g,triangle_up,solid,#384ca8,false,high,881.5000,223.0000,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=CO2 293K visible filled glyph core and series-colour trajectory at native coordinates (881.5,223.0); uncertainty_px=2.5",pt-a04-6031fad374615135,src-a04-6031fad374615135,CO2,true,Legend group heading 'CO2 @' binds the 293K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,957.4961,mbar,3.9043,mmol/g,triangle_up,solid,#384ca8,false,medium,903.0000,223.0000,assigned_by=joint_assignment; source=auto,pt-f00ff25358807d89,src-e4c216b1357c6d0c,CO2,true,Legend group heading 'CO2 @' binds the 293K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,1005.5575,mbar,3.9531,mmol/g,triangle_up,solid,#384ca8,false,medium,937.5700,216.9400,assigned_by=joint_assignment; source=auto,pt-af3fd062c4a6de0e,src-48d5fddf44e9acf5,CO2,true,Legend group heading 'CO2 @' binds the 293K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,1081.9246,mbar,4.0036,mmol/g,triangle_up,solid,#384ca8,false,high,992.5000,210.6670,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=CO2 293K visible filled glyph core and series-colour trajectory at native coordinates (992.5,210.7); uncertainty_px=2.5",pt-a04-8c716830e3db5791,src-a04-8c716830e3db5791,CO2,true,Legend group heading 'CO2 @' binds the 293K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,1143.7913,mbar,4.0331,mmol/g,triangle_up,solid,#384ca8,false,medium,1037.0000,207.0000,"evidence_kind=partial_marker; evidence_ref=panel.png; source_evidence=CO2 293K partial coloured glyph/shape context at native coordinates (1037.0,207.0); uncertainty_px=4.5",pt-a04-660c3fd5bce22bac,src-a04-660c3fd5bce22bac,CO2,true,Legend group heading 'CO2 @' binds the 293K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,6.2562,0.0362,review
figp1a,a,figp1a:a:co2-293k-5864b600,CO2 293K,1190.5973,mbar,4.0599,mmol/g,triangle_up,solid,#384ca8,false,high,1070.6670,203.6670,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=CO2 293K visible filled glyph core and series-colour trajectory at native coordinates (1070.7,203.7); uncertainty_px=2.5",pt-a04-d79a171e7201b25d,src-a04-d79a171e7201b25d,CO2,true,Legend group heading 'CO2 @' binds the 293K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,17.6786,mbar,1.0313,mmol/g,triangle_down,solid,#0d7d75,false,medium,227.0000,580.0000,"evidence_kind=partial_marker; evidence_ref=panel.png; source_evidence=CO2 303K partial coloured glyph/shape context at native coordinates (227.0,580.0); uncertainty_px=4.5",pt-a04-8d830ebdb652cdd8,src-a04-8d830ebdb652cdd8,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,6.2562,0.0362,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,32.9715,mbar,1.4498,mmol/g,triangle_down,solid,#0d7d75,false,medium,238.0000,528.0000,"evidence_kind=partial_marker; evidence_ref=panel.png; source_evidence=CO2 303K partial coloured glyph/shape context at native coordinates (238.0,528.0); uncertainty_px=4.5",pt-a04-7c6d14b6e360fd9d,src-a04-7c6d14b6e360fd9d,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,6.2562,0.0362,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,77.4599,mbar,2.1137,mmol/g,triangle_down,solid,#0d7d75,false,medium,270.0000,445.5000,"evidence_kind=partial_marker; evidence_ref=panel.png; source_evidence=CO2 303K partial coloured glyph/shape context at native coordinates (270.0,445.5); uncertainty_px=4.5",pt-a04-65c081df0a5632c1,src-a04-65c081df0a5632c1,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,6.2562,0.0362,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,103.8748,mbar,2.3109,mmol/g,triangle_down,solid,#0d7d75,false,medium,289.0000,421.0000,"evidence_kind=partial_marker; evidence_ref=panel.png; source_evidence=CO2 303K partial coloured glyph/shape context at native coordinates (289.0,421.0); uncertainty_px=4.5",pt-a04-e04c751671d08614,src-a04-e04c751671d08614,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,6.2562,0.0362,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,169.9123,mbar,2.5966,mmol/g,triangle_down,solid,#0d7d75,false,medium,336.5000,385.5000,"evidence_kind=partial_marker; evidence_ref=panel.png; source_evidence=CO2 303K partial coloured glyph/shape context at native coordinates (336.5,385.5); uncertainty_px=4.5",pt-da070114c83a94c7,src-d68d70fe00eba4e5,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,6.2562,0.0362,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,229.2209,mbar,2.6971,mmol/g,triangle_down,solid,#0d7d75,false,high,379.1600,373.0100,assigned_by=joint_assignment; source=auto,pt-352b90c54f11fb33,src-f9c0365900351055,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,6.2562,0.0362,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,249.1573,mbar,2.7816,mmol/g,triangle_down,solid,#0d7d75,false,high,393.5000,362.5100,assigned_by=joint_assignment; source=auto,pt-62b173921b21dde2,src-55c47f2ec7a3bfe0,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,6.2562,0.0362,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,354.1221,mbar,2.8984,mmol/g,triangle_down,solid,#0d7d75,false,high,469.0000,348.0000,assigned_by=joint_assignment; source=auto,pt-c737792d8eb45abc,src-26709bf76e4878f9,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,6.2562,0.0362,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,402.6701,mbar,3.0219,mmol/g,triangle_down,solid,#0d7d75,false,high,503.9200,332.6500,assigned_by=joint_assignment; source=auto,pt-9cee2e26a9820e34,src-b1bf16501d30756c,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,6.2562,0.0362,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,477.0909,mbar,3.0882,mmol/g,triangle_down,solid,#0d7d75,false,high,557.4500,324.4100,assigned_by=joint_assignment; source=auto,pt-8a058c032a74e72a,src-3300106835f55ecd,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,6.2562,0.0362,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,533.4660,mbar,3.1076,mmol/g,triangle_down,solid,#0d7d75,false,high,598.0000,322.0000,assigned_by=joint_assignment; source=auto,pt-ce64257c0ccd141b,src-a6d4487f5ba684a8,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,558.2405,mbar,3.1854,mmol/g,triangle_down,solid,#0d7d75,false,high,615.8200,312.3300,assigned_by=joint_assignment; source=auto,pt-facee901a6490719,src-d61dde44750fbd0c,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,6.2562,0.0362,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,593.1778,mbar,3.1705,mmol/g,triangle_down,solid,#0d7d75,false,high,640.9500,314.1800,assigned_by=joint_assignment; source=auto,pt-05a63e3bc160a278,src-f2c2bee36d464e73,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,631.9244,mbar,3.2498,mmol/g,triangle_down,solid,#0d7d75,false,high,668.8200,304.3300,assigned_by=joint_assignment; source=auto,pt-6ac393cd4b29721b,src-25a809ce6734496a,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,655.6145,mbar,3.2266,mmol/g,triangle_down,solid,#0d7d75,false,high,685.8600,307.2200,assigned_by=joint_assignment; source=auto,pt-3898560b18c3b38e,src-634bbf5969f7b80f,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,6.2562,0.0362,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,709.3342,mbar,3.3249,mmol/g,triangle_down,solid,#0d7d75,false,high,724.5000,295.0000,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=CO2 303K visible filled glyph core and series-colour trajectory at native coordinates (724.5,295.0); uncertainty_px=2.5",pt-a04-45a66df679f2951c,src-a04-45a66df679f2951c,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,773.9814,mbar,3.3329,mmol/g,triangle_down,solid,#0d7d75,false,high,771.0000,294.0000,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=CO2 303K visible filled glyph core and series-colour trajectory at native coordinates (771.0,294.0); uncertainty_px=2.5",pt-a04-ab6e15a1d220f2d7,src-a04-ab6e15a1d220f2d7,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,781.1691,mbar,3.3532,mmol/g,triangle_down,solid,#0d7d75,false,high,776.1700,291.4800,assigned_by=joint_assignment; source=auto,pt-ab3404c41f8ff6f3,src-2997c0f6c5c21a35,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,836.5433,mbar,3.3812,mmol/g,triangle_down,solid,#0d7d75,false,high,816.0000,288.0000,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=CO2 303K visible filled glyph core and series-colour trajectory at native coordinates (816.0,288.0); uncertainty_px=2.5",pt-a04-1f154e44e1ba140d,src-a04-1f154e44e1ba140d,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,866.7120,mbar,3.4351,mmol/g,triangle_down,solid,#0d7d75,false,high,837.7000,281.3000,assigned_by=joint_assignment; source=auto,pt-8a9a19dd97f52234,src-924ba5e6d8010beb,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,883.1171,mbar,3.4537,mmol/g,triangle_down,solid,#0d7d75,false,medium,849.5000,279.0000,"evidence_kind=partial_marker; evidence_ref=panel.png; source_evidence=CO2 303K partial coloured glyph/shape context at native coordinates (849.5,279.0); uncertainty_px=4.5",pt-a04-623afb32cd47ca5f,src-a04-623afb32cd47ca5f,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,6.2562,0.0362,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,895.6294,mbar,3.4380,mmol/g,triangle_down,solid,#0d7d75,false,high,858.5000,280.9500,assigned_by=joint_assignment; source=auto,pt-ef84771ada273ec4,src-3b22aa27b829813d,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,925.5201,mbar,3.4778,mmol/g,triangle_down,solid,#0d7d75,false,high,880.0000,276.0000,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=CO2 303K visible filled glyph core and series-colour trajectory at native coordinates (880.0,276.0); uncertainty_px=2.5",pt-a04-3e85e1841b0b437e,src-a04-3e85e1841b0b437e,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,928.5508,mbar,3.4797,mmol/g,triangle_down,solid,#0d7d75,false,high,882.1800,275.7700,assigned_by=joint_assignment; source=auto,pt-78a5a180f07e128e,src-259962f8d66b494a,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,957.4961,mbar,3.4758,mmol/g,triangle_down,solid,#0d7d75,false,high,903.0000,276.2500,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=CO2 303K visible filled glyph core and series-colour trajectory at native coordinates (903.0,276.2); uncertainty_px=2.5",pt-a04-872a7d28800c0bb5,src-a04-872a7d28800c0bb5,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,1003.3748,mbar,3.5180,mmol/g,triangle_down,solid,#0d7d75,false,high,936.0000,271.0000,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=CO2 303K visible filled glyph core and series-colour trajectory at native coordinates (936.0,271.0); uncertainty_px=2.5",pt-a04-515ffbbaa778605d,src-a04-515ffbbaa778605d,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,1011.7164,mbar,3.5261,mmol/g,triangle_down,solid,#0d7d75,false,high,942.0000,270.0000,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=CO2 303K visible filled glyph core and series-colour trajectory at native coordinates (942.0,270.0); uncertainty_px=2.5",pt-a04-942f9bb59518b81f,src-a04-942f9bb59518b81f,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,1020.0579,mbar,3.5180,mmol/g,triangle_down,solid,#0d7d75,false,high,948.0000,271.0000,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=CO2 303K visible filled glyph core and series-colour trajectory at native coordinates (948.0,271.0); uncertainty_px=2.5",pt-5723dbe4fcd45d35,src-79904abb01394dbc,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,1077.7538,mbar,3.5556,mmol/g,triangle_down,solid,#0d7d75,false,high,989.5000,266.3330,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=CO2 303K visible filled glyph core and series-colour trajectory at native coordinates (989.5,266.3); uncertainty_px=2.5",pt-a04-d4cab0c8eb35e6ee,src-a04-d4cab0c8eb35e6ee,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,1137.5351,mbar,3.5905,mmol/g,triangle_down,solid,#0d7d75,false,high,1032.5000,262.0000,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=CO2 303K visible filled glyph core and series-colour trajectory at native coordinates (1032.5,262.0); uncertainty_px=2.5",pt-a04-38e557ec411edace,src-a04-38e557ec411edace,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-303k-bc2a4dd1,CO2 303K,1192.4505,mbar,3.6146,mmol/g,triangle_down,solid,#0d7d75,false,high,1072.0000,259.0000,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=CO2 303K visible filled glyph core and series-colour trajectory at native coordinates (1072.0,259.0); uncertainty_px=2.5",pt-a04-911c3b3aea5b6e1a,src-a04-911c3b3aea5b6e1a,CO2,true,Legend group heading 'CO2 @' binds the 303K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,3.4757,0.0201,review
figp1a,a,figp1a:a:co2-313k-21d87380,CO2 313K,17.6786,mbar,0.7013,mmol/g,triangle_left,solid,#b152a1,false,medium,227.0000,621.0000,"evidence_kind=partial_marker; evidence_ref=panel.png; source_evidence=CO2 313K partial coloured glyph/shape context at native coordinates (227.0,621.0); uncertainty_px=4.5",pt-a04-af75cbb010b14f6f,src-a04-af75cbb010b14f6f,CO2,true,Legend group heading 'CO2 @' binds the 313K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,6.2562,0.0362,review
figp1a,a,figp1a:a:co2-313k-21d87380,CO2 313K,34.3617,mbar,1.2244,mmol/g,triangle_left,solid,#b152a1,false,medium,239.0000,556.0000,"evidence_kind=partial_marker; evidence_ref=panel.png; source_evidence=CO2 313K partial coloured glyph/shape context at native coordinates (239.0,556.0); uncertainty_px=4.5",pt-a04-7dd2eb078d6854c6,src-a04-7dd2eb078d6854c6,CO2,true,Legend group heading 'CO2 @' binds the 313K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,6.2562,0.0362,review
figp1a,a,figp1a:a:co2-313k-21d87380,CO2 313K,56.6059,mbar,1.5584,mmol/g,triangle_left,solid,#b152a1,false,low,255.0000,514.5000,"overlap_flag=true; assigned_by=agent03_review_points; source=agent03_review_points; evidence_kind=partial_marker; uncertainty_px=4.5; evidence_ref=ambiguity:ambiguity_001_native.png; source_evidence=At approximately panel pixel (255,515), a magenta filled left-triangle marker is visibly distinct from the adjacent teal and blue glyphs.",pt-2340997f829c4392,src-530624bdfc867eb2,CO2,true,Legend group heading 'CO2 @' binds the 313K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,6.2562,0.0362,review
figp1a,a,figp1a:a:co2-313k-21d87380,CO2 313K,64.9475,mbar,1.7435,mmol/g,triangle_left,solid,#b152a1,false,medium,261.0000,491.5000,"evidence_kind=partial_marker; evidence_ref=panel.png; source_evidence=CO2 313K partial coloured glyph/shape context at native coordinates (261.0,491.5); uncertainty_px=4.5",pt-a04-e973537155b49924,src-a04-e973537155b49924,CO2,true,Legend group heading 'CO2 @' binds the 313K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,6.2562,0.0362,review
